target_id	gene_name	qval	log2fc	final_annotation	direction	final_annotation.y	Mouse Ensembl	Human Ensembl
ENSMUSG00000062380	Tubb3	7.490000000000001e-09	4.50591526	protein_coding	Upregulated	protein_coding	ENSMUSG00000062380	ENSG00000258947
ENSMUSG00000062444	Ap3b2	1.79e-17	4.219751034	protein_coding	Upregulated	protein_coding	ENSMUSG00000062444	ENSG00000103723
ENSMUSG00000062470	Fbxl12os	0.032434539	1.327898349	other	Upregulated	other		
ENSMUSG00000062480	Acat3	0.026560677999999997	-1.97292563	protein_coding	Downregulated	protein_coding	ENSMUSG00000062480	ENSG00000120437
ENSMUSG00000062591	Tubb4a	4.53e-12	2.265761267	protein_coding	Upregulated	protein_coding	ENSMUSG00000062591	ENSG00000104833
ENSMUSG00000062638	Btnl1	8.76e-20	-3.0404603239999997	protein_coding	Downregulated	protein_coding		
ENSMUSG00000062683	Atp5g2	2.4199999999999998e-08	-1.155995333	protein_coding	Downregulated	protein_coding	ENSMUSG00000062683	ENSG00000135390
ENSMUSG00000062753	AI413582	4.5600000000000004e-05	1.4064046140000002	protein_coding	Upregulated	protein_coding		
ENSMUSG00000062826	Ces2f	3.01e-06	3.153257388	protein_coding	Upregulated	protein_coding		
ENSMUSG00000062908	Acadm	6.31e-05	-1.5077691009999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000062908	ENSG00000117054
ENSMUSG00000062961	Ccdc177	0.011386756000000001	1.758740072	protein_coding	Upregulated	protein_coding	ENSMUSG00000062961	ENSG00000267909
ENSMUSG00000062995	Ica1	9.48e-09	2.8660033489999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000062995	ENSG00000003147
ENSMUSG00000063011	Msln	4.16e-05	3.625508079	protein_coding	Upregulated	protein_coding	ENSMUSG00000063011	ENSG00000102854
ENSMUSG00000063142	Kcnma1	2.3799999999999998e-08	2.561592428	protein_coding	Upregulated	protein_coding	ENSMUSG00000063142	ENSG00000156113
ENSMUSG00000063160	Numbl	3.25e-06	2.9068891710000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000063160	ENSG00000105245
ENSMUSG00000063179	Pstk	1.57e-05	-1.061343809	protein_coding	Downregulated	protein_coding	ENSMUSG00000063179	ENSG00000179988
ENSMUSG00000063206	Defa34	5.97e-57	5.341544047	protein_coding	Upregulated	protein_coding	ENSMUSG00000063206	ENSG00000164816
ENSMUSG00000063229	Ldha	9.18e-16	-2.7615476119999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000063229	ENSG00000134333
ENSMUSG00000063239	Grm4	0.00843837	-1.7003040930000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000063239	ENSG00000124493
ENSMUSG00000063245	Zfp993	0.038682918999999996	-1.3751244669999998	protein_coding	Downregulated	protein_coding		
ENSMUSG00000063439	B9d2	6.4e-06	1.411803322	protein_coding	Upregulated	protein_coding	ENSMUSG00000063439	ENSG00000123810
ENSMUSG00000063450	Syne2	2.4300000000000003e-08	-1.425918662	protein_coding	Downregulated	protein_coding	ENSMUSG00000063450	ENSG00000054654
ENSMUSG00000063524	Eno1	2.07e-06	-2.348610002	protein_coding	Downregulated	protein_coding		
ENSMUSG00000063531	Sema3e	4.68e-05	3.2985971480000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000063531	ENSG00000170381
ENSMUSG00000063568	Jazf1	0.000726106	2.9325250539999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000063568	ENSG00000153814
ENSMUSG00000063687	Pcdhb5	0.000326729	4.327059258	protein_coding	Upregulated	protein_coding	ENSMUSG00000063687	ENSG00000081818
ENSMUSG00000063704	Mapk15	5.82e-07	3.4321124889999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000063704	ENSG00000274205; ENSG00000181085
ENSMUSG00000063727	Tnfrsf11b	6.74e-21	4.055233299	protein_coding	Upregulated	protein_coding	ENSMUSG00000063727	ENSG00000164761
ENSMUSG00000063767	S100a7a	0.0008537960000000001	2.536203579	protein_coding	Upregulated	protein_coding	ENSMUSG00000063767	ENSG00000197364
ENSMUSG00000063767	S100a7a	0.0008537960000000001	2.536203579	protein_coding	Upregulated	protein_coding	ENSMUSG00000063767	ENSG00000143556
ENSMUSG00000063767	S100a7a	0.0008537960000000001	2.536203579	protein_coding	Upregulated	protein_coding	ENSMUSG00000063767	ENSG00000184330
ENSMUSG00000063851	Rnf183	0.004519887	3.1706103010000004	protein_coding	Upregulated	protein_coding	ENSMUSG00000063851	ENSG00000165188
ENSMUSG00000063889	Crem	7.11e-07	1.5815155280000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000063889	ENSG00000095794
ENSMUSG00000064036	Mro	1.66e-06	-1.639738705	protein_coding	Downregulated	protein_coding	ENSMUSG00000064036	ENSG00000134042
ENSMUSG00000064043	Trerf1	9.97e-05	2.975742872	other	Upregulated	other		
ENSMUSG00000064080	Fbln2	1.59e-09	2.739353073	protein_coding	Upregulated	protein_coding	ENSMUSG00000064080	ENSG00000163520
ENSMUSG00000064090	Vrk2	0.000416756	-1.0117374270000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000064090	ENSG00000028116
ENSMUSG00000064125	Prr36	0.043819657000000005	1.3186955679999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000064125	-
ENSMUSG00000064140	Trim38	1.67e-05	-2.0648097780000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000064140	ENSG00000112343
ENSMUSG00000064158	Izumo1	0.016080356	1.497511229	protein_coding	Upregulated	protein_coding	ENSMUSG00000064158	ENSG00000182264
ENSMUSG00000064165	Krt39	0.049299889000000006	1.8055485580000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000064165	ENSG00000262164; ENSG00000196859
ENSMUSG00000064177	Ghrl	4.04e-10	2.0740105509999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000064177	ENSG00000157017
ENSMUSG00000064202	4430402I18Rik	0.026479876	-1.5299982319999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000064202	ENSG00000106686
ENSMUSG00000064210	Ano6	1.09e-09	-1.79340612	protein_coding	Downregulated	protein_coding	ENSMUSG00000064210	ENSG00000177119
ENSMUSG00000064213	Defa24	8.51e-38	3.9072587339999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000064213	ENSG00000164816
ENSMUSG00000064213	Defa24	8.51e-38	3.9072587339999996	protein_coding	Upregulated	protein_coding	ENSMUSG00000064213	ENSG00000164816
ENSMUSG00000064215	Ifi27	8.629999999999999e-07	1.7226841330000002	protein_coding	Upregulated	protein_coding		
ENSMUSG00000064225	Paqr9	2.88e-06	-3.4946906380000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000064225	ENSG00000188582
ENSMUSG00000064246	Chil1	0.00048909	4.099988397	protein_coding	Upregulated	protein_coding	ENSMUSG00000064246	ENSG00000133048
ENSMUSG00000064247	Plcxd1	0.000543901	-2.910496918	protein_coding	Downregulated	protein_coding	ENSMUSG00000064247	ENSG00000182378
ENSMUSG00000064262	Gimap8	0.025152211	1.317364162	protein_coding	Upregulated	protein_coding	ENSMUSG00000064262	ENSG00000171115
ENSMUSG00000064267	Hvcn1	0.04132497	1.7208439009999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000064267	ENSG00000122986
ENSMUSG00000064272	Gpbar1	0.032620501	2.751021081	protein_coding	Upregulated	protein_coding	ENSMUSG00000064272	ENSG00000179921
ENSMUSG00000064363	mt-Nd4	1.11e-07	1.89476185	protein_coding	Upregulated	protein_coding	ENSMUSG00000064363	ENSG00000198886
ENSMUSG00000064367	mt-Nd5	0.00843837	1.00327628	protein_coding	Upregulated	protein_coding	ENSMUSG00000064367	ENSG00000198786
ENSMUSG00000064370	mt-Cytb	0.000192494	1.379248604	protein_coding	Upregulated	protein_coding	ENSMUSG00000064370	ENSG00000198727
ENSMUSG00000064373	Selenop	0.001316586	-1.416931475	protein_coding	Downregulated	protein_coding	ENSMUSG00000064373	ENSG00000250722
ENSMUSG00000065126	Snord104	4.5899999999999997e-07	2.050469349	other	Upregulated	other		
ENSMUSG00000065947	mt-Nd4l	0.000856062	1.549282346	protein_coding	Upregulated	protein_coding	ENSMUSG00000065947	ENSG00000212907
ENSMUSG00000065952	C330021F23Rik	5.7799999999999995e-09	-3.584887627	protein_coding	Downregulated	protein_coding		
ENSMUSG00000065979	Cpped1	1.36e-07	-1.003578109	protein_coding	Downregulated	protein_coding	ENSMUSG00000065979	ENSG00000103381
ENSMUSG00000066026	Dhrs3	4.6100000000000004e-09	-3.1098604260000005	protein_coding	Downregulated	protein_coding	ENSMUSG00000066026	ENSG00000162496
ENSMUSG00000066090	Insl5	0.00027519599999999996	3.3950686560000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000066090	ENSG00000172410
ENSMUSG00000066152	Slc31a2	8.3e-07	1.4030531590000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000066152	ENSG00000136867
ENSMUSG00000066191	Anks6	1.01e-08	2.56315595	protein_coding	Upregulated	protein_coding	ENSMUSG00000066191	ENSG00000165138
ENSMUSG00000066278	Vps37b	4.86e-06	1.140581291	protein_coding	Upregulated	protein_coding	ENSMUSG00000066278	ENSG00000139722
ENSMUSG00000066357	Wdr6	7.45e-06	1.487428105	protein_coding	Upregulated	protein_coding	ENSMUSG00000066357	ENSG00000178252
ENSMUSG00000066366	Serpina1a	0.019190617	2.783027855	protein_coding	Upregulated	protein_coding		
ENSMUSG00000066438	Plekhd1	4.02e-26	-3.777010245	protein_coding	Downregulated	protein_coding	ENSMUSG00000066438	ENSG00000175985
ENSMUSG00000066441	Rdh11	7.56e-16	-1.638703235	protein_coding	Downregulated	protein_coding	ENSMUSG00000066441	ENSG00000072042
ENSMUSG00000066456	Hmgn3	1.17e-22	4.152627727	protein_coding	Upregulated	protein_coding	ENSMUSG00000066456	ENSG00000118418
ENSMUSG00000066595	Mfsd7b	0.00234169	-1.160538927	protein_coding	Downregulated	protein_coding	ENSMUSG00000066595	ENSG00000162769
ENSMUSG00000066620	Gm4883	0.002256802	-3.084132855	other	Downregulated	other		
ENSMUSG00000066621	Tecpr1	1.0100000000000001e-19	1.812845911	protein_coding	Upregulated	protein_coding	ENSMUSG00000066621	ENSG00000205356
ENSMUSG00000066643	Wdr35	4.54e-06	1.402518825	protein_coding	Upregulated	protein_coding	ENSMUSG00000066643	ENSG00000118965
ENSMUSG00000066720	Cldn9	0.012633166999999999	1.5061465680000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000066720	ENSG00000213937
ENSMUSG00000066800	Rnasel	2.47e-11	-1.553255144	protein_coding	Downregulated	protein_coding	ENSMUSG00000066800	ENSG00000135828
ENSMUSG00000066952	Myo1h	0.00159772	-2.560535401	protein_coding	Downregulated	protein_coding	ENSMUSG00000066952	ENSG00000174527
ENSMUSG00000067006	Serpinb5	1.92e-14	2.6299036769999997	protein_coding	Upregulated	protein_coding	ENSMUSG00000067006	ENSG00000206075
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000206493; ENSG00000225201; ENSG00000233904; ENSG00000204592; ENSG00000236632; ENSG00000230254; ENSG00000229252
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000234487; ENSG00000229698; ENSG00000237508; ENSG00000137403; ENSG00000235220; ENSG00000206509; ENSG00000204642
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000229215; ENSG00000231834; ENSG00000224320; ENSG00000235657; ENSG00000206503; ENSG00000227715; ENSG00000206505; ENSG00000223980
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000233841; ENSG00000206435; ENSG00000228299; ENSG00000206452; ENSG00000237022; ENSG00000225691; ENSG00000204525
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000232126; ENSG00000224608; ENSG00000206450; ENSG00000223532; ENSG00000228964; ENSG00000234745
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	-
ENSMUSG00000067212	H2-T23	2.2899999999999998e-05	1.072625682	protein_coding	Upregulated	protein_coding	ENSMUSG00000067212	ENSG00000235346; ENSG00000237216; ENSG00000276051; ENSG00000204632; ENSG00000235680; ENSG00000230413; ENSG00000233095; ENSG00000206506
ENSMUSG00000067229	Cyp2c66	0.011513533000000001	-1.576509692	protein_coding	Downregulated	protein_coding		
ENSMUSG00000067231	Cyp2c65	0.000257086	-1.393395231	protein_coding	Downregulated	protein_coding		
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000232126; ENSG00000224608; ENSG00000206450; ENSG00000223532; ENSG00000228964; ENSG00000234745
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000235346; ENSG00000237216; ENSG00000276051; ENSG00000204632; ENSG00000235680; ENSG00000230413; ENSG00000233095; ENSG00000206506
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000234487; ENSG00000229698; ENSG00000237508; ENSG00000137403; ENSG00000235220; ENSG00000206509; ENSG00000204642
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000233841; ENSG00000206435; ENSG00000228299; ENSG00000206452; ENSG00000237022; ENSG00000225691; ENSG00000204525
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	-
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000206493; ENSG00000225201; ENSG00000233904; ENSG00000204592; ENSG00000236632; ENSG00000230254; ENSG00000229252
ENSMUSG00000067235	H2-Q10	1.4400000000000001e-27	-4.765132	protein_coding	Downregulated	protein_coding	ENSMUSG00000067235	ENSG00000229215; ENSG00000231834; ENSG00000224320; ENSG00000235657; ENSG00000206503; ENSG00000227715; ENSG00000206505; ENSG00000223980
ENSMUSG00000067279	Ppp1r3c	0.038094054	1.600811595	protein_coding	Upregulated	protein_coding	ENSMUSG00000067279	ENSG00000119938
ENSMUSG00000067377	Tspan6	0.001355925	1.2257509229999999	protein_coding	Upregulated	protein_coding	ENSMUSG00000067377	ENSG00000000003
ENSMUSG00000067571	Ms4a15	0.020713047	-1.940820652	protein_coding	Downregulated	protein_coding	ENSMUSG00000067571	ENSG00000166961
ENSMUSG00000067714	Lpar5	5.26e-08	-1.234173692	protein_coding	Downregulated	protein_coding	ENSMUSG00000067714	ENSG00000184574
ENSMUSG00000067724	Gbx1	0.000623451	-2.966998121	protein_coding	Downregulated	protein_coding	ENSMUSG00000067724	ENSG00000164900
ENSMUSG00000067818	Myl9	0.0041129059999999995	-4.340099867	protein_coding	Downregulated	protein_coding	ENSMUSG00000067818	ENSG00000101335
ENSMUSG00000067889	Sptbn2	3.47e-22	2.41989113	protein_coding	Upregulated	protein_coding	ENSMUSG00000067889	ENSG00000173898
ENSMUSG00000067924	Cxx1b	6.559999999999999e-07	1.4963765740000001	protein_coding	Upregulated	protein_coding		
ENSMUSG00000067925	Cxx1a	2.79e-06	1.661672515	protein_coding	Upregulated	protein_coding		
ENSMUSG00000068101	Cenpm	0.006459554	-1.117019247	protein_coding	Downregulated	protein_coding	ENSMUSG00000068101	ENSG00000100162
ENSMUSG00000068154	Insm1	1.21e-17	3.6963421480000003	protein_coding	Upregulated	protein_coding	ENSMUSG00000068154	ENSG00000173404
ENSMUSG00000068196	Col8a1	1.93e-12	3.845270378	protein_coding	Upregulated	protein_coding	ENSMUSG00000068196	ENSG00000144810
ENSMUSG00000068246	Apol9b	1.44e-06	2.899149698	protein_coding	Upregulated	protein_coding		
ENSMUSG00000068270	Shroom4	0.01011096	-1.241571449	protein_coding	Downregulated	protein_coding	ENSMUSG00000068270	ENSG00000158352
ENSMUSG00000068299	Nat8f4	4.91e-09	-1.8478275709999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000068299	ENSG00000204872
ENSMUSG00000068299	Nat8f4	4.91e-09	-1.8478275709999998	protein_coding	Downregulated	protein_coding	ENSMUSG00000068299	ENSG00000144035
ENSMUSG00000068323	Slc4a5	7.53e-19	-3.73676516	protein_coding	Downregulated	protein_coding	ENSMUSG00000068323	ENSG00000188687
ENSMUSG00000068341	Reg3d	5.12e-17	-5.893841465	protein_coding	Downregulated	protein_coding		
ENSMUSG00000068551	Zfp467	0.012060153999999998	-1.527681835	protein_coding	Downregulated	protein_coding	ENSMUSG00000068551	ENSG00000181444
ENSMUSG00000068587	Mgam	3.48e-14	-2.6230782390000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000068587	ENSG00000282607; ENSG00000257335
ENSMUSG00000068615	Gjd2	3.0499999999999997e-12	4.767757681	protein_coding	Upregulated	protein_coding	ENSMUSG00000068615	ENSG00000159248
ENSMUSG00000068617	Efcab1	2.67e-09	3.730318893	protein_coding	Upregulated	protein_coding	ENSMUSG00000068617	ENSG00000034239
ENSMUSG00000068686	Cd59b	0.014242363000000001	-1.44603648	protein_coding	Downregulated	protein_coding	ENSMUSG00000068686	ENSG00000085063
ENSMUSG00000068699	Flnc	9.04e-10	4.726758758	protein_coding	Upregulated	protein_coding	ENSMUSG00000068699	ENSG00000128591
ENSMUSG00000068735	Trp53i11	3.76e-13	1.868048793	protein_coding	Upregulated	protein_coding	ENSMUSG00000068735	ENSG00000175274
ENSMUSG00000068742	Cry2	0.000106704	1.050463068	protein_coding	Upregulated	protein_coding	ENSMUSG00000068742	ENSG00000121671
ENSMUSG00000068874	Selenbp1	2.3399999999999998e-08	-3.1918137360000003	protein_coding	Downregulated	protein_coding	ENSMUSG00000068874	ENSG00000143416
ENSMUSG00000068877	Selenbp2	6.670000000000001e-05	-3.4802489060000004	protein_coding	Downregulated	protein_coding	ENSMUSG00000068877	ENSG00000143416
ENSMUSG00000068923	Syt11	0.000710833	1.6426648190000002	protein_coding	Upregulated	protein_coding	ENSMUSG00000068923	ENSG00000132718
ENSMUSG00000068959	Zfp619	0.0008878660000000001	1.284169833	protein_coding	Upregulated	protein_coding		
ENSMUSG00000069114	Zbtb10	4.47e-05	2.848299233	protein_coding	Upregulated	protein_coding	ENSMUSG00000069114	ENSG00000205189
ENSMUSG00000069170	Adgrv1	0.046671244	-1.776441397	protein_coding	Downregulated	protein_coding	ENSMUSG00000069170	ENSG00000164199
ENSMUSG00000069227	Gprin1	1.57e-09	3.324528491	protein_coding	Upregulated	protein_coding	ENSMUSG00000069227	ENSG00000169258
ENSMUSG00000069255	Dusp22	0.0044533870000000005	3.447341422	protein_coding	Upregulated	protein_coding	ENSMUSG00000069255	ENSG00000112679
ENSMUSG00000069456	Rdh16	0.012761473	1.28870828	protein_coding	Upregulated	protein_coding	ENSMUSG00000069456	ENSG00000139547
ENSMUSG00000069515	Lyz1	6.73e-27	3.85727248	protein_coding	Upregulated	protein_coding	ENSMUSG00000069515	ENSG00000090382
ENSMUSG00000069622	Gm10273	0.009358738	-1.557342641	protein_coding	Downregulated	protein_coding		
ENSMUSG00000069792	Wfdc17	0.003061247	2.602897885	protein_coding	Upregulated	protein_coding		
ENSMUSG00000069793	Slfn9	0.009158329	-1.211439262	protein_coding	Downregulated	protein_coding	ENSMUSG00000069793	ENSG00000154760
ENSMUSG00000069793	Slfn9	0.009158329	-1.211439262	protein_coding	Downregulated	protein_coding	ENSMUSG00000069793	ENSG00000172716
ENSMUSG00000069805	Fbp1	1.45e-06	-3.721310602	protein_coding	Downregulated	protein_coding	ENSMUSG00000069805	ENSG00000165140
ENSMUSG00000069814	Ccdc92b	7.59e-05	1.8711599319999999	protein_coding	Upregulated	protein_coding		
ENSMUSG00000069939	Gm12070	3.32e-08	-2.987065175	other	Downregulated	other		
ENSMUSG00000070044	Fam149a	5.6e-08	-1.046784636	protein_coding	Downregulated	protein_coding	ENSMUSG00000070044	ENSG00000109794
ENSMUSG00000070056	Mfhas1	4.36e-13	2.705068737	protein_coding	Upregulated	protein_coding	ENSMUSG00000070056	ENSG00000147324
ENSMUSG00000070287	Slc35g2	3.8799999999999996e-13	1.930161466	protein_coding	Upregulated	protein_coding	ENSMUSG00000070287	ENSG00000168917
ENSMUSG00000070304	Scn2b	0.000693783	-1.7447253090000001	protein_coding	Downregulated	protein_coding	ENSMUSG00000070304	ENSG00000149575
ENSMUSG00000070332	Trim80	5.51e-06	-3.38313919	protein_coding	Downregulated	protein_coding		
ENSMUSG00000070337	Gpr179	2.79e-07	2.936664791	protein_coding	Upregulated	protein_coding	ENSMUSG00000070337	ENSG00000277399; ENSG00000276469
ENSMUSG00000070366	Plpp4	0.002572478	1.985685457	protein_coding	Upregulated	protein_coding	ENSMUSG00000070366	ENSG00000203805
ENSMUSG00000070390	Nlrp1b	1.0300000000000001e-26	-3.023885412	protein_coding	Downregulated	protein_coding	ENSMUSG00000070390	ENSG00000091592
ENSMUSG00000070392	Gm20634	1.3700000000000002e-12	2.59584859	other	Upregulated	other		
ENSMUSG00000070407	Hs3st3b1	6.24e-06	2.273491818	protein_coding	Upregulated	protein_coding	ENSMUSG00000070407	ENSG00000153976; ENSG00000125430
ENSMUSG00000070490	Gm10293	0.001099823	-2.6105054880000003	other	Downregulated	other		
ENSMUSG00000070522	Gm6505	0.030919426	-6.025780569	other	Downregulated	other		
ENSMUSG00000070527	Mkrn3	9.11e-06	2.952276429	protein_coding	Upregulated	protein_coding	ENSMUSG00000070527	ENSG00000179455
ENSMUSG00000070574	2310016G11Rik	9.19e-05	-2.272340018	other	Downregulated	other		
ENSMUSG00000070577	Gm572	0.018066528000000002	3.1681230360000003	protein_coding	Upregulated	protein_coding		
ENSMUSG00000070661	Rnf186	2.07e-07	-2.0681204369999997	protein_coding	Downregulated	protein_coding	ENSMUSG00000070661	ENSG00000178828
ENSMUSG00000070687	Htr1d	0.001241805	2.880007892	protein_coding	Upregulated	protein_coding	ENSMUSG00000070687	ENSG00000179546
ENSMUSG00000070704	Ugt2b36	2.55e-10	-2.63213988	protein_coding	Downregulated	protein_coding		
ENSMUSG00000070733	Fryl	4.14e-07	1.738906431	protein_coding	Upregulated	protein_coding	ENSMUSG00000070733	ENSG00000075539
ENSMUSG00000070777	Ceacam20	0.027380724	-1.187002837	protein_coding	Downregulated	protein_coding	ENSMUSG00000070777	ENSG00000273777
ENSMUSG00000070802	Pnmal2	5.38e-20	3.512081678	protein_coding	Upregulated	protein_coding		
ENSMUSG00000070803	Cited4	0.031012717000000002	1.975373488	protein_coding	Upregulated	protein_coding	ENSMUSG00000070803	ENSG00000179862
ENSMUSG00000070823	Gm1043	0.016651096	2.478382963	protein_coding	Upregulated	protein_coding		
ENSMUSG00000070855	Olfr1116	0.0007840289999999999	-2.1087686740000002	protein_coding	Downregulated	protein_coding	ENSMUSG00000070855	ENSG00000174970
ENSMUSG00000070867	Trabd2b	0.004486621	2.824572837	protein_coding	Upregulated	protein_coding	ENSMUSG00000070867	ENSG00000269113
ENSMUSG00000070883	Ccdc173	0.031005627999999997	1.457155296	protein_coding	Upregulated	protein_coding	ENSMUSG00000070883	ENSG00000154479
ENSMUSG00000071042	Rasgrp3	2.0899999999999997e-11	4.156031479	protein_coding	Upregulated	protein_coding	ENSMUSG00000071042	ENSG00000152689
ENSMUSG00000071113	Mboat4	0.001124704	1.58462835	protein_coding	Upregulated	protein_coding	ENSMUSG00000071113	ENSG00000177669
ENSMUSG00000071177	Serpina1d	3.79e-06	3.3254738510000004	protein_coding	Upregulated	protein_coding		
ENSMUSG00000071178	Serpina1b	1.4199999999999999e-09	3.578436007	protein_coding	Upregulated	protein_coding	ENSMUSG00000071178	ENSG00000277377; ENSG00000197249
ENSMUSG00000071226	Cecr2	0.000632505	3.494762718	protein_coding	Upregulated	protein_coding	ENSMUSG00000071226	ENSG00000099954
ENSMUSG00000071265	1700086L19Rik	0.000180045	2.180787585	other	Upregulated	other		
ENSMUSG00000071335	Mfsd4b3	7.04e-08	-2.133295865	protein_coding	Downregulated	protein_coding		
ENSMUSG00000071506	Tmem139	0.022703172	-1.027425466	protein_coding	Downregulated	protein_coding	ENSMUSG00000071506	ENSG00000178826
ENSMUSG00000071537	Klrg2	3.09e-06	3.099435081	protein_coding	Upregulated	protein_coding	ENSMUSG00000071537	ENSG00000188883
ENSMUSG00000071553	Cpa2	0.0029229890000000004	3.116476371	protein_coding	Upregulated	protein_coding	ENSMUSG00000071553	ENSG00000158516
ENSMUSG00000071567	A830039N20Rik	0.0010050039999999999	3.160915985	lincRNA	Upregulated	lincRNA		
ENSMUSG00000071636	Rimbp3	0.0006290590000000001	-1.3435426259999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000071636	ENSG00000183246
ENSMUSG00000071636	Rimbp3	0.0006290590000000001	-1.3435426259999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000071636	ENSG00000275793
ENSMUSG00000071636	Rimbp3	0.0006290590000000001	-1.3435426259999999	protein_coding	Downregulated	protein_coding	ENSMUSG00000071636	ENSG00000274600
ENSMUSG00000071648	Rom1	8.51e-06	1.6702141119999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000071648	ENSG00000149489
ENSMUSG00000071719	Tmem28	3.3e-16	4.644904732	protein_coding	Upregulated	protein_coding	ENSMUSG00000071719	ENSG00000130054
ENSMUSG00000071723	Gspt2	0.039520397	1.955595009	protein_coding	Upregulated	protein_coding	ENSMUSG00000071723	ENSG00000189369
ENSMUSG00000071847	Apcdd1	6.41e-08	4.250859114	protein_coding	Upregulated	protein_coding	ENSMUSG00000071847	ENSG00000154856
ENSMUSG00000072115	Ang	3.08e-48	2.684294273	protein_coding	Upregulated	protein_coding	ENSMUSG00000072115	ENSG00000214274
ENSMUSG00000072214	Sep-05	4.61e-05	-1.178320221	protein_coding	Downregulated	protein_coding	ENSMUSG00000072214	ENSG00000184702
ENSMUSG00000072235	Tuba1a	1.7100000000000002e-05	2.853521699	protein_coding	Upregulated	protein_coding	ENSMUSG00000072235	ENSG00000167552
ENSMUSG00000072294	Klf12	0.000287502	2.750748034	protein_coding	Upregulated	protein_coding	ENSMUSG00000072294	ENSG00000118922
ENSMUSG00000072571	Tmem253	6.55e-07	-3.008915215	protein_coding	Downregulated	protein_coding	ENSMUSG00000072571	ENSG00000232070
ENSMUSG00000072572	Slc39a2	0.044255722000000004	1.4434536390000001	protein_coding	Upregulated	protein_coding	ENSMUSG00000072572	ENSG00000165794
ENSMUSG00000072620	Slfn2	3.87e-09	3.321230356	protein_coding	Upregulated	protein_coding		
ENSMUSG00000072623	Zfp9	3.7e-08	2.833078395	protein_coding	Upregulated	protein_coding	ENSMUSG00000072623	ENSG00000175395
ENSMUSG00000072660	Gm6288	0.049352915	1.360381839	other	Upregulated	other		
ENSMUSG00000072694	1500011B03Rik	1.7100000000000001e-18	2.309068897	protein_coding	Upregulated	protein_coding		
ENSMUSG00000072770	Acrbp	0.033438777999999995	1.0261570759999998	protein_coding	Upregulated	protein_coding	ENSMUSG00000072770	ENSG00000111644
ENSMUSG00000072809	9330160F10Rik	0.00039908900000000004	2.616053336	other	Upregulated	other		
ENSMUSG00000072812	Ahnak2	5.84e-12	2.474829601	protein_coding	Upregulated	protein_coding		
